image_id,assigned_rule_id,primary_class,perturbation,severity,location,answer_changed,object_box_iou,object_centroid_drift,object_disappeared,worker_lost,flip_due_to_worker_loss,confidence_drop
0000079,rule_3,fall_hazard,blur,4.0,-,False,0.9420846893426241,0.0009000040690104167,False,False,False,-0.05269829004204707
0000079,rule_3,fall_hazard,blur,8.0,-,False,0.2444889607397863,0.07800000407298406,False,False,False,0.05613994517049137
0000079,rule_3,fall_hazard,blur,16.0,-,False,0.2444889607397863,0.07800000407298406,False,False,False,-0.023881253774289957
0000079,rule_3,fall_hazard,gamma,1.5,-,False,0.9959018056513672,0.00029998779296875,False,False,False,-0.0043542953208088875
0000079,rule_3,fall_hazard,gamma,2.5,-,False,0.9798388447509695,0.0014999898274739582,False,False,False,-0.0009315889328718185
0000079,rule_3,fall_hazard,gamma,4.0,-,False,0.972000054253472,0.0020999959309895835,False,False,False,-0.02129026242930976
0000079,rule_3,fall_hazard,contrast,0.15,-,False,0.9682539127224128,0.00120001220703125,False,False,False,-0.004628356546163559
0000079,rule_3,fall_hazard,contrast,0.3,-,False,0.9878540598191158,0.0002999979654947917,False,False,False,-0.005534840548144904
0000079,rule_3,fall_hazard,contrast,0.5,-,False,0.9959182566255669,0.00030000813802083336,False,False,False,-0.005211263362850493
0000079,rule_3,fall_hazard,occlude,0.1,center,False,0.9918699724900669,0.0005999959309895834,False,False,False,0.02939151500218673
0000079,rule_3,fall_hazard,occlude,0.1,random,False,1.0,0.0,False,False,False,-0.033099841126906004
0000079,rule_3,fall_hazard,occlude,0.2,center,False,0.25886202485318227,0.2757279979777451,False,False,False,0.08696966471948792
0000079,rule_3,fall_hazard,occlude,0.2,random,False,0.9754098611255485,0.0017999979654947918,False,False,False,-0.025364717468619347
0000079,rule_3,fall_hazard,occlude,0.35,center,True,0.24179795750500163,0.3020001612036427,False,False,False,0.04639629351108199
0000079,rule_3,fall_hazard,occlude,0.35,random,False,0.3874290287305381,0.24280166804094458,False,False,False,0.00958375177080073
0000079,rule_3,fall_hazard,occlude_targeted,,object,False,0.9644268478046574,0.0002999979654947917,False,False,False,-0.06525114551186562
0000081,rule_3,compliant,blur,4.0,-,False,0.9963767746481971,0.000600006103515625,False,False,False,0.04383100695641973
0000081,rule_3,compliant,blur,8.0,-,False,0.5511021928944748,0.13439999796946844,False,False,False,0.13681631158327778
0000081,rule_3,compliant,blur,16.0,-,False,0.5511021928944748,0.13439999796946844,False,False,False,0.00742026943576346
0000081,rule_3,compliant,gamma,1.5,-,False,0.9981851301412644,0.0002999979654947917,False,False,False,0.007532972642885771
0000081,rule_3,compliant,gamma,2.5,-,False,1.0,0.0,False,False,False,0.08605525720243656
0000081,rule_3,compliant,gamma,4.0,-,False,0.9803921675291252,0.0032999979654947916,False,False,False,0.08898232280764551
0000081,rule_3,compliant,contrast,0.15,-,False,0.9874326382127329,0.002100006103515625,False,False,False,0.10095656709745526
0000081,rule_3,compliant,contrast,0.3,-,False,0.9963767746481971,0.000600006103515625,False,False,False,0.0880589890293777
0000081,rule_3,compliant,contrast,0.5,-,False,0.9981851301412644,0.0002999979654947917,False,False,False,0.015423614731324586
0000081,rule_3,compliant,occlude,0.1,center,False,0.0,0.3368999900817871,False,False,False,-0.03356631431257828
0000081,rule_3,compliant,occlude,0.1,random,False,0.0,0.33629999033610025,False,False,False,0.050072057771363476
0000081,rule_3,compliant,occlude,0.2,center,False,0.0,0.3368999900817871,False,False,False,-0.019427262584341132
0000081,rule_3,compliant,occlude,0.2,random,False,0.0,0.39322928897383613,False,False,False,0.04458209619458231
0000081,rule_3,compliant,occlude,0.35,center,False,0.0,0.33719998677571617,False,False,False,0.042656839516788
0000081,rule_3,compliant,occlude,0.35,random,False,0.5511021928944748,0.13439999796946844,False,False,False,0.07284885950475217
0000081,rule_3,compliant,occlude_targeted,,object,False,0.0,0.3362999890645345,False,False,False,0.03026452627299092
0000102,rule_1,ppe_violation,blur,4.0,-,True,0.0,0.3813683223993728,False,False,False,0.041274878395987424
0000102,rule_1,ppe_violation,blur,8.0,-,False,0.0007309192567159987,0.2535205080222668,False,False,False,0.048209645521315014
0000102,rule_1,ppe_violation,blur,16.0,-,False,0.0007520179574762986,0.25086252796714653,False,False,False,0.0788226082368686
0000102,rule_1,ppe_violation,gamma,1.5,-,False,1.0,0.0,False,False,False,0.0017884276541215716
0000102,rule_1,ppe_violation,gamma,2.5,-,False,0.7930271169084755,0.0012649046304133436,False,False,False,0.03630584258852265
0000102,rule_1,ppe_violation,gamma,4.0,-,False,0.0,0.3838298015190049,False,False,False,0.040493457711168745
0000102,rule_1,ppe_violation,contrast,0.15,-,False,0.7930271169084755,0.0012649046304133436,False,False,False,0.016691025213471544
0000102,rule_1,ppe_violation,contrast,0.3,-,False,0.8484845993867703,0.0015,False,False,False,-0.00035134031038197566
0000102,rule_1,ppe_violation,contrast,0.5,-,False,0.9655162737183774,0.00030000813802083336,False,False,False,-0.002571048015462485
0000102,rule_1,ppe_violation,occlude,0.1,center,False,1.0,0.0,False,False,False,0.0022889280558697767
0000102,rule_1,ppe_violation,occlude,0.1,random,False,0.9642870983055445,0.00029998779296875,False,False,False,0.0020483529328235717
0000102,rule_1,ppe_violation,occlude,0.2,center,False,1.0,0.0,False,False,False,0.002286370710602892
0000102,rule_1,ppe_violation,occlude,0.2,random,False,1.0,0.0,False,False,False,0.001488400423633296
0000102,rule_1,ppe_violation,occlude,0.35,center,False,1.0,0.0,False,False,False,-0.0025731452208543892
0000102,rule_1,ppe_violation,occlude,0.35,random,False,0.0,0.05675078328806361,False,False,False,0.015344268043658627
0000102,rule_1,ppe_violation,occlude_targeted,,object,False,0.7353514246677301,0.0008543941834575347,False,False,False,0.041955997768257314
0000116,rule_1,ppe_violation,blur,4.0,-,False,0.0,0.2130110230102252,False,False,False,0.04097913677937215
0000116,rule_1,ppe_violation,blur,8.0,-,False,0.0,0.20505670280365873,False,False,False,0.010390488896518946
0000116,rule_1,ppe_violation,blur,16.0,-,False,0.0,0.20430627357398534,False,False,False,0.026583006971382606
0000116,rule_1,ppe_violation,gamma,1.5,-,False,0.9634085724485869,0.0003999948501586914,False,False,False,-0.01212635290409847
0000116,rule_1,ppe_violation,gamma,2.5,-,False,0.9384762930874712,0.0008544026292394404,False,False,False,-0.005632722184860328
0000116,rule_1,ppe_violation,gamma,4.0,-,False,0.9006556702581359,0.0017088052584788807,False,False,False,-0.010442279512062669
0000116,rule_1,ppe_violation,contrast,0.15,-,False,0.0,0.0908281942157099,False,False,False,0.001809816874031478
0000116,rule_1,ppe_violation,contrast,0.3,-,False,0.9789472187214656,0.0,False,False,False,0.002285795818482095
0000116,rule_1,ppe_violation,contrast,0.5,-,False,1.0,0.0,False,False,False,-0.0008977680533592824
0000116,rule_1,ppe_violation,occlude,0.1,center,False,0.9584444635964322,0.0003000020980834961,False,False,False,-0.02726186213216608
0000116,rule_1,ppe_violation,occlude,0.1,random,False,0.0,0.21226457673488955,False,False,False,0.024381518097860377
0000116,rule_1,ppe_violation,occlude,0.2,center,False,0.8394072095058757,0.003600001335144043,False,False,False,-0.04732925917154973
0000116,rule_1,ppe_violation,occlude,0.2,random,False,0.0,0.2130110118845998,False,False,False,0.013100381840818631
0000116,rule_1,ppe_violation,occlude,0.35,center,False,0.0,0.48312494811277196,False,False,False,-0.022632749817733222
0000116,rule_1,ppe_violation,occlude,0.35,random,False,0.0,0.28145438957013713,False,False,False,-0.020937356698725873
0000116,rule_1,ppe_violation,occlude_targeted,,object,False,0.0,0.0908281942157099,False,False,False,0.012155213792409247
0000117,rule_3,fall_hazard,blur,4.0,-,False,0.9948364526499467,0.0012000083923339843,False,False,False,0.006050653120924232
0000117,rule_3,fall_hazard,blur,8.0,-,False,0.5821643429443634,0.16679998856037856,False,False,False,-0.0007890698810417707
0000117,rule_3,fall_hazard,blur,16.0,-,False,0.5821643429443634,0.16679998856037856,False,False,False,-0.11071386013292894
0000117,rule_3,fall_hazard,gamma,1.5,-,False,0.7342050388718194,0.07920101090373728,False,False,False,0.0021928220189044723
0000117,rule_3,fall_hazard,gamma,2.5,-,False,0.7322044979758565,0.07980099796828047,False,False,False,-0.014912246271879148
0000117,rule_3,fall_hazard,gamma,4.0,-,False,0.7272030503418766,0.08130099472995264,False,False,False,-0.01822776644535007
0000117,rule_3,fall_hazard,contrast,0.15,-,False,0.9948364526499467,0.0012000083923339843,False,False,False,0.02630669950684983
0000117,rule_3,fall_hazard,contrast,0.3,-,False,0.9982787901927154,0.0004000091552734375,False,False,False,0.02049207350327864
0000117,rule_3,fall_hazard,contrast,0.5,-,False,1.0,0.0,False,False,False,0.021171016091968697
0000117,rule_3,fall_hazard,occlude,0.1,center,False,0.7342050388718194,0.07920101090373728,False,False,False,-0.023343398928686532
0000117,rule_3,fall_hazard,occlude,0.1,random,False,1.0,0.0,False,False,False,-0.014651346242143926
0000117,rule_3,fall_hazard,occlude,0.2,center,False,0.7332047366258138,0.07950101395830175,False,False,False,-0.02625324255565087
0000117,rule_3,fall_hazard,occlude,0.2,random,False,0.731940621811002,0.07950403267667047,False,False,False,7.932369286822727e-05
0000117,rule_3,fall_hazard,occlude,0.35,center,False,0.24851592980988943,0.13998832847753,False,False,False,0.007337780624982915
0000117,rule_3,fall_hazard,occlude,0.35,random,False,0.610149696183759,0.08854829702694551,False,False,False,-0.04206252293772095
0000117,rule_3,fall_hazard,occlude_targeted,,object,False,0.0007092225387655028,0.3753481616436716,False,False,False,-0.027084952397715467
0000120,rule_4,struck_by_risk,blur,4.0,-,False,0.9267503308513589,0.0018357483280378875,False,False,False,-0.040275886477459055
0000120,rule_4,struck_by_risk,blur,8.0,-,False,0.7683500923851936,0.01965731134764853,False,False,False,0.021158317762492884
0000120,rule_4,struck_by_risk,blur,16.0,-,False,0.1212177093479379,0.26411546766260585,False,False,False,-0.19675618477843027
0000120,rule_4,struck_by_risk,gamma,1.5,-,False,0.9889560683826754,0.0008544013271200373,False,False,False,-0.0030558426228780577
0000120,rule_4,struck_by_risk,gamma,2.5,-,True,0.9601709723217706,0.0030265396445730095,False,True,True,0.013930829926433796
0000120,rule_4,struck_by_risk,gamma,4.0,-,False,0.9101333884500116,0.006946206471358602,False,False,False,0.06796840743886101
0000120,rule_4,struck_by_risk,contrast,0.15,-,False,0.9746113146946715,0.0018439077880984937,False,False,False,0.020117039836588302
0000120,rule_4,struck_by_risk,contrast,0.3,-,False,1.0,0.0,False,False,False,-0.010445106951963323
0000120,rule_4,struck_by_risk,contrast,0.5,-,False,0.992659593503793,0.0005000040690611216,False,False,False,-0.012637446619688575
0000120,rule_4,struck_by_risk,occlude,0.1,center,False,0.9927271987452652,0.000600006103515625,False,False,False,-0.030988519981740015
0000120,rule_4,struck_by_risk,occlude,0.1,random,False,1.0,0.0,False,False,False,-0.013429407562528306
0000120,rule_4,struck_by_risk,occlude,0.2,center,False,0.9336626609888097,0.006428057964836134,False,False,False,-0.010784890916612389
0000120,rule_4,struck_by_risk,occlude,0.2,random,False,1.0,0.0,False,False,False,-0.0018462484318112482
0000120,rule_4,struck_by_risk,occlude,0.35,center,False,0.6555105174996914,0.03182970671389006,False,False,False,-0.027137095729510063
0000120,rule_4,struck_by_risk,occlude,0.35,random,False,0.04000433604602053,0.09771488939447774,False,False,False,-0.021437362427749296
0000120,rule_4,struck_by_risk,occlude_targeted,,object,True,0.0,0.2692590153586104,False,False,False,0.031890796149497525
0000124,rule_2,compliant,blur,4.0,-,False,0.0,0.42955738565362905,False,False,False,-0.025672980983342475
0000124,rule_2,compliant,blur,8.0,-,False,0.0,0.35444115186917363,False,False,False,0.07940233535399388
0000124,rule_2,compliant,blur,16.0,-,True,0.024863354652401703,0.09840493438348055,False,False,False,-0.08003322113490796
0000124,rule_2,compliant,gamma,1.5,-,False,0.9750427024929886,0.0007999979654947916,False,False,False,0.004725595403994753
0000124,rule_2,compliant,gamma,2.5,-,False,0.9452913414100806,0.0020880533121200033,False,False,False,0.004785108779157832
0000124,rule_2,compliant,gamma,4.0,-,False,0.9109764892116796,0.0030462988237516444,False,False,False,0.0234506776822464
0000124,rule_2,compliant,contrast,0.15,-,False,0.9570881334760913,0.0016278895583441712,False,False,False,0.023232684603759157
0000124,rule_2,compliant,contrast,0.3,-,False,0.9687487146650635,0.0008544013270556953,False,False,False,0.013253000697919237
0000124,rule_2,compliant,contrast,0.5,-,False,0.9750427024929886,0.0007999979654947916,False,False,False,0.010188377196235221
0000124,rule_2,compliant,occlude,0.1,center,True,0.0,0.34202579869813593,False,False,False,-0.026450193753200013
0000124,rule_2,compliant,occlude,0.1,random,True,0.9814187919672948,0.0008543977552035235,False,False,False,-0.038815669050174195
0000124,rule_2,compliant,occlude,0.2,center,True,0.0,0.36122444029928524,False,False,False,-0.03551281988620758
0000124,rule_2,compliant,occlude,0.2,random,True,0.9814187919672948,0.0008543977552035235,False,False,False,-0.041780578637761856
